fit,j,l1,l2,l3,l4,M30/MeV,rho30re/Mpi,rho30im/Mpi,sigma30re/Mpi,sigma30im/Mpi,M20/MeV,rho21re/Mpi,rho21im/Mpi,sigma21re/Mpi,sigma21im/Mpi,Mph/MeV,rhophre/Mpi,rhophim/Mpi,sigmaphre/Mpi,sigmaphim/Mpi
23,22,-0.00461861308549736,0.004223419396213934,0.009234592550886475,0.0038271006161030956,304.863474,2.5963567313869307,-0.08129431687863517,1.9582529589349564,-0.5381305614627748,207.416452,3.6056391341496568,-0.26094767659367946,2.3382001237935395,-1.0580066921286009,139.57,5.215424742311576,-0.5181948555894856,3.0939061552165774,-1.805446739349584
23,23,-0.004580528667757356,0.004284979354617386,0.01057790488341322,0.0038271006161030956,304.88174,2.5974882096899448,-0.08157989659891521,1.9833591513709696,-0.5460993121146495,207.318589,3.6088948159649843,-0.2617961605222555,2.353926946007524,-1.0533573549811528,139.57,5.21788782389744,-0.5191342326968775,3.1061929269714166,-1.7935357110392753
23,24,-0.004621370059516533,0.004247797801433411,0.008017181812040813,0.0038271006161030956,304.847471,2.5939019173221656,-0.08068762903114066,1.942094161805369,-0.5281373270620915,207.194075,3.6056034072570786,-0.26035488221994174,2.334083275926428,-1.05764761751087,139.57,5.210394710431412,-0.5162803509138537,3.0932369640482382,-1.8036899301407572
23,25,-0.004628344927866045,0.0042343445182788046,0.008334838349623643,0.0038271006161030956,304.853739,2.5938169753589464,-0.08066984352480427,1.9453058989763667,-0.5310349567710682,207.245076,3.604745864427387,-0.2601979164165439,2.333988691686323,-1.0587697231748951,139.57,5.210311283162263,-0.5162486409307506,3.0918402315888986,-1.8059597259250162
23,26,-0.004600902026279984,0.00423924252003794,0.008738182784674173,0.0038271006161030956,304.83009,2.598267576739543,-0.0817467224171239,1.9536177965843948,-0.533848012312161,207.196772,3.6113949653923805,-0.26232548856484594,2.3396590273951348,-1.057120401019568,139.57,5.218729893366694,-0.5194556692305167,3.096563299748649,-1.801425602645574
23,27,-0.004614272151721613,0.0042575944307398274,0.008282426312636367,0.0038271006161030956,304.945189,2.5936172846432255,-0.08066358587384037,1.9467622974712375,-0.5295966175871338,207.26672,3.604982566214258,-0.2603344127060342,2.336388334484067,-1.056190847283155,139.57,5.21113413751222,-0.5165614629917739,3.095427970628514,-1.8016372911086804
23,28,-0.004630642276586762,0.004179690537825378,0.008569242419548458,0.0038271006161030956,304.984182,2.597229319551411,-0.08156449242177734,1.9452887662549396,-0.5335792385087964,207.288587,3.60996279970252,-0.2620801924727772,2.3314374939721807,-1.0618848542269164,139.57,5.21874195839449,-0.519460275776689,3.0876085416688106,-1.8116180315598436
23,29,-0.004621050229909786,0.004218769597609262,0.008780247840490514,0.0038271006161030956,304.907823,2.596037011135995,-0.08123684487212307,1.9512986852322056,-0.534585124182962,207.367229,3.6063833498198274,-0.26107132960515056,2.3354533087871996,-1.0585024955130349,139.57,5.2153869176150245,-0.51818043960252,3.0923800915812185,-1.8063518820911153
23,30,-0.004624677470741111,0.004219506214336591,0.00880898918012996,0.0038271006161030956,304.955953,2.5950253236357455,-0.08101205250741109,1.9513407307047517,-0.5346592165336338,207.293109,3.6066028959196266,-0.2609519244225466,2.335790606555932,-1.0593180757387515,139.57,5.2140409726125565,-0.51766765549233,3.0920149462930357,-1.806795508069788
23,31,-0.004619020363928661,0.0042155501856312215,0.007760117949191383,0.0038271006161030956,304.934686,2.596480203555495,-0.08135782585267567,1.9367400570159459,-0.526358695879907,207.225786,3.609458622041557,-0.26174405252600275,2.330704977113494,-1.0588925239088385,139.57,5.216613772941246,-0.518648176059755,3.0905130607662623,-1.8065913415677213
23,32,-0.004618178026376528,0.004241802508827106,0.008368219462826107,0.0038271006161030956,304.815553,2.5951787556445187,-0.08098414070208133,1.9471038831486769,-0.5311604987191961,207.391013,3.603975369815778,-0.2603176846612011,2.3346718516206444,-1.0564929569248664,139.57,5.212476197632431,-0.5170719672734473,3.0938262778591237,-1.8037485496247319
23,33,-0.004645236123705861,0.00419235208324214,0.008589639995590715,0.0038271006161030956,304.907586,2.5941556709129805,-0.08077736384179285,1.9451825086562846,-0.5339422978318267,207.542002,3.601066023508747,-0.2597262868817186,2.329122119954372,-1.0602882926598411,139.57,5.2116914205809275,-0.5167734023160054,3.0867297361394495,-1.8124606812280233
23,34,-0.004629015694958038,0.00418372815927667,0.008126009802593943,0.0038271006161030956,305.016583,2.596942404775047,-0.08150935790708018,1.9392622075242587,-0.5298031056047473,207.31388,3.609473554255358,-0.2619803902841341,2.3291932660032777,-1.0610239169486304,139.57,5.2186095577137275,-0.5194097255321367,3.0873313688147244,-1.8110830075919668
23,35,-0.00463101940696048,0.004177891802761751,0.007823098554856179,0.0038271006161030956,304.919134,2.5977599047898594,-0.08166405616629058,1.934671590404293,-0.5278578293055711,207.501401,3.6067521160451865,-0.26154759659464766,2.3256534512122786,-1.059832288277009,139.57,5.218918258756556,-0.5195275923984577,3.0860419846379243,-1.8120073985714285
