fit,j,l1,l2,l3,l4,M30/MeV,rho30re/Mpi,rho30im/Mpi,sigma30re/Mpi,sigma30im/Mpi,M20/MeV,rho21re/Mpi,rho21im/Mpi,sigma21re/Mpi,sigma21im/Mpi,Mph/MeV,rhophre/Mpi,rhophim/Mpi,sigmaphre/Mpi,sigmaphim/Mpi
5,23,-0.004561066087008829,0.004324821232605559,0.0115138470793404,0.0038271006161030956,304.88174,2.59740939180345,-0.0815605818914107,1.9999715641907527,-0.5514402496188952,207.318589,3.608786624366133,-0.26175941894210486,2.3634661708971803,-1.0502564230458962,139.57,5.217733170635147,-0.5190752139553241,3.1135226473340354,-1.7865073926356885
5,24,-0.004560903798052344,0.004366869130964308,0.011324590764372354,0.0038271006161030956,304.847471,2.594061302017784,-0.08072646240079165,1.9995838721464094,-0.5492841446965657,207.194075,3.605822328690564,-0.2604289268526501,2.365743595535736,-1.048590200206046,139.57,5.210707509883083,-0.5163992559567446,3.1164383125962494,-1.7822877890558526
5,25,-0.0045668999461227905,0.004355447039247632,0.01160610549431285,0.0038271006161030956,304.853739,2.593970034186205,-0.0807071317855588,2.0023991082516,-0.5515620338731182,207.245076,3.604956055990954,-0.26026899634834605,2.365703267787864,-1.0495319919945085,139.57,5.21061167364885,-0.5163628234220292,3.1153135394126443,-1.7842674640445453
5,26,-0.004540780340196178,0.004358791776679462,0.01181786832585049,0.0038271006161030956,304.83009,2.598327296343736,-0.08176137222583678,2.007632067948681,-0.5525491452855603,207.196772,3.6114769700849423,-0.2623533610787024,2.369980877048097,-1.0478651784409712,139.57,5.21884705293169,-0.5195004031684373,3.119287740991973,-1.7800327358890133
5,27,-0.004553816742336786,0.0043767922977804895,0.011447698788899764,0.0038271006161030956,304.945189,2.593763998171819,-0.08069933671129029,2.0021825861879377,-0.5494497655285389,207.26672,3.605184068073492,-0.2604025839435724,2.3672340523508595,-1.0470133058261026,139.57,5.211422132527407,-0.5166709819226037,3.118328970282469,-1.7802142623290742
5,28,-0.004559329084496607,0.004321665981213822,0.012136353801164478,0.0038271006161030956,304.984182,2.5972853029146115,-0.08157821584961622,2.008360824505203,-0.5553575774554228,207.288587,3.610039674426059,-0.262106316068248,2.367115501050915,-1.0509793474052698,139.57,5.218851830991666,-0.5195022275901103,3.1146498870516166,-1.7864453637714226
5,29,-0.004563589448934527,0.004332003576383526,0.01195706914074937,0.0038271006161030956,304.907823,2.596181911519372,-0.08127228302203002,2.006212266009016,-0.5542438742510377,207.367229,3.6065822362865387,-0.2611387715895571,2.365792164159553,-1.0499819827632315,139.57,5.215671279387663,-0.5182888245443279,3.1145734310114133,-1.7860685683883208
5,30,-0.004573507753089766,0.00431974475031268,0.011659747881627646,0.0038271006161030956,304.955953,2.595205557527576,-0.08105607496466256,2.0005902237967867,-0.5525119090999753,207.293109,3.6068503958445337,-0.2610357995747091,2.362907453187004,-1.0517848391175202,139.57,5.214394736399049,-0.517802398014375,3.1118021598059977,-1.7888136835993096
5,31,-0.004552620333264612,0.004347157856560527,0.011215795160697492,0.0038271006161030956,304.934686,2.59658264659466,-0.0813829013300969,1.997573146669044,-0.5485479013838318,207.225786,3.609599321005566,-0.26179181231959153,2.364582074610941,-1.0487971828586684,139.57,5.216814818115166,-0.5187248536321108,3.115775934928681,-1.7830747053647042
5,32,-0.004552375755515447,0.004372036666173742,0.011755014447434523,0.0038271006161030956,304.815553,2.5952962538414597,-0.08101282073067045,2.0065391066755156,-0.5520681772822644,207.391013,3.60413660362912,-0.26037225996007857,2.36798768461644,-1.0464742871559523,139.57,5.212706755995411,-0.5171597061501672,3.1187148528021176,-1.7804215865998718
5,33,-0.004593640312500876,0.004293960827888704,0.011444433680309838,0.0038271006161030956,304.907586,2.594291298290251,-0.08081043388108286,1.994742565487709,-0.5521084910531718,207.542002,3.601252064474224,-0.259789208585071,2.3565173078740584,-1.0527509642030761,139.57,5.211957622682136,-0.516874663595819,3.1067974491607493,-1.7943759429440458
5,34,-0.004565738560462108,0.004308515501616496,0.011560332894250763,0.0038271006161030956,305.016583,2.5970943513884404,-0.081546598359297,1.9991532298898254,-0.5517521548473548,207.31388,3.609682198200038,-0.2620512860660483,2.362321430452559,-1.0516244547312699,139.57,5.218907792124063,-0.5195235957545191,3.1117448053979957,-1.788820220189529
5,35,-0.004559806047974542,0.004320055315430947,0.011493100566467268,0.0038271006161030956,304.919134,2.5977825469978644,-0.08166960888920222,1.9994727820501175,-0.5512589156671923,207.501401,3.6067831747785735,-0.26155814680056194,2.3619878588521677,-1.0490504644837544,139.57,5.218962688634144,-0.5195445580293253,3.113276818426415,-1.7868051185577059
5,36,-0.004567004224657997,0.0043345204943258395,0.011900313737169349,0.0038271006161030956,304.941086,2.5951544674589675,-0.08103667073324572,2.0052238571635455,-0.5537499334889974,207.312467,3.606338745629529,-0.26091302747140144,2.365645994288733,-1.0504634310871723,139.57,5.214096908410987,-0.5176889587655361,3.1142261661813464,-1.7863288118711156
5,37,-0.004550163368709794,0.004355540257018441,0.012000049268810209,0.0038271006161030956,304.803818,2.5971715078525937,-0.08146578177612387,2.009273676095149,-0.5541035469026006,207.282879,3.6082948094200438,-0.26149883586706213,2.369308845023711,-1.0482562352121885,139.57,5.216230068791449,-0.5185018563349724,3.1181818700513353,-1.7817122944462271
5,38,-0.004560524845757626,0.004331809977529433,0.011808903844838622,0.0038271006161030956,305.042862,2.5958105464153944,-0.08124450360152533,2.004159166032496,-0.5527412137526698,207.340521,3.607746090783228,-0.2614636846821515,2.3654345656179,-1.0498560112729791,139.57,5.216737063248224,-0.5186951973509891,3.114677191341711,-1.78566687817719
5,39,-0.004545648307357061,0.004356633556775318,0.011904207999057358,0.0038271006161030956,304.925699,2.597027531883129,-0.08148763507102946,2.0081502359465646,-0.5529481960019625,207.445283,3.6066867478102056,-0.26137847690510635,2.3682181433878964,-1.0465662794935155,139.57,5.217568400757675,-0.5190123399166522,3.11866317087055,-1.7809537333051202
5,40,-0.004564272345630291,0.004329963421912477,0.012243087018884017,0.0038271006161030956,304.8309,2.5967610399694205,-0.08137799581041899,2.0101327525810153,-0.5564741407261872,207.557405,3.603686133567486,-0.2606535372531412,2.365954584679494,-1.0489333509525403,139.57,5.215784922658054,-0.518332144496084,3.114856076348587,-1.7863170500845367
5,41,-0.00456372084201126,0.0043141257178241545,0.012277881014611516,0.0038271006161030956,304.920026,2.5976130680525897,-0.08162846985659458,2.009685560150868,-0.5567636787669482,207.354642,3.6088572828806034,-0.26187801686512635,2.366586481742976,-1.0513533857885653,139.57,5.218641987453371,-0.519422106791605,3.113763595410579,-1.7878185810622331
5,42,-0.004565231224162582,0.004318975213283628,0.011640683278243,0.0038271006161030956,304.770307,2.5979513476455707,-0.08164108462436193,2.001292928329699,-0.5528891102217782,207.344291,3.6080906756820514,-0.26159052315439724,2.3632421200772984,-1.0508080115571077,139.57,5.217314131004268,-0.518915324828701,3.1127699203172705,-1.7876807869646558
5,43,-0.0045876959518873495,0.00429560745158101,0.01180167529094315,0.0038271006161030956,304.854291,2.5955303177947426,-0.08108802911613713,2.0003484521794905,-0.5546045302588881,207.268221,3.606741031055271,-0.26093364928637863,2.361003504609094,-1.0545331010926735,139.57,5.21368099518653,-0.5175305726306428,3.108354216783551,-1.7932728954383965
5,44,-0.004537512863390155,0.004360282821379475,0.01190234576621927,0.0038271006161030956,304.822373,2.5988137219125904,-0.0818771135537505,2.0091482744887634,-0.5530516615852755,207.23535,3.611467449669662,-0.2624516595587427,2.3706063077126736,-1.047300645051581,139.57,5.219698628363135,-0.5198256369766132,3.1199726880713032,-1.7793818891721904
5,45,-0.004556159249030642,0.004343784505363006,0.011899226319827901,0.0038271006161030956,304.733361,2.5976290256120556,-0.08154477065497402,2.0069289959048335,-0.5540388221727659,207.143115,3.6104595451367043,-0.2618667094551632,2.368379486787051,-1.0503733566190327,139.57,5.216190286549966,-0.5184866877123557,3.116326425499852,-1.7838015622892813
5,46,-0.004577866647249427,0.004298611967480162,0.011669847739949663,0.0038271006161030956,304.859818,2.596922660195082,-0.08143109325486654,1.9994655270761166,-0.5534586527999963,207.12462,3.610957378693059,-0.2619870944523654,2.3623776340648854,-1.0546140808228912,139.57,5.2164865955406405,-0.5185996755507915,3.109614873558707,-1.7915645893014498
5,47,-0.0045826296215567925,0.004277328309869124,0.011086534806060618,0.0038271006161030956,304.934592,2.5974266228226672,-0.0815895979867962,1.9897632511380108,-0.5497228193480503,207.294571,3.6096785514723093,-0.26199933024321925,2.356255167028164,-1.0545017879128529,139.57,5.218469817352691,-0.5193563769220546,3.106260534995001,-1.7945021743528922
5,48,-0.0045506084660146785,0.00437920097411646,0.01147969770076298,0.0038271006161030956,304.774236,2.5952649836242694,-0.08098594315179103,2.003320754828711,-0.5501347191763014,207.467108,3.6025193839568277,-0.2600231654697656,2.36654681127209,-1.0451515919505647,139.57,5.212096138180834,-0.5169273595896541,3.1189798734061487,-1.7794896566028993
5,49,-0.004547670256747798,0.004366413988349745,0.012475405384978926,0.0038271006161030956,304.75433,2.5970013090663047,-0.08140093932476494,2.0166579143245826,-0.5571248580664919,207.545521,3.6034895993669607,-0.26055593326212867,2.371125721916364,-1.0458146177968517,139.57,5.2152379035195855,-0.5181236492652853,3.120211929699113,-1.7801529889703605
5,50,-0.00453240954267672,0.004377215182331277,0.011805109262559184,0.0038271006161030956,304.846575,2.5980708206047054,-0.08170621450539281,2.0090348436216106,-0.551828606432158,207.31441,3.6094328081382785,-0.26196793818330805,2.3710423001671264,-1.0452558686192623,139.57,5.2185631929527565,-0.5193920244351182,3.121733817914607,-1.7769296093957345
5,51,-0.004577417807273943,0.004304645957416906,0.011693619110046183,0.0038271006161030956,304.957688,2.59581851712907,-0.08120669650780511,1.999963271125739,-0.5531451442266683,207.392765,3.6061471114530126,-0.26105799974640514,2.3611504558525875,-1.0522267732309032,139.57,5.2156208776293305,-0.5182696126247228,3.1101869354890845,-1.7908909289960429
5,52,-0.0045715476805804345,0.004338802680172991,0.011864703142415835,0.0038271006161030956,304.807656,2.594911697524234,-0.08091530068583758,2.004827336956468,-0.5539361685266516,207.246173,3.6058034035273936,-0.26055853530011264,2.36568669363696,-1.051029623912094,139.57,5.211847195739811,-0.5168326562556074,3.1139099312695904,-1.786573308402561
5,53,-0.004592680577119504,0.0042597960673375615,0.012079073060233736,0.0038271006161030956,304.808639,2.5980594539438497,-0.08168559691159932,2.0020060648202294,-0.5575200025852339,207.507332,3.606042720978989,-0.26132221721066073,2.3583363605195884,-1.0553550174766244,139.57,5.2180362050529165,-0.5191908624949723,3.1054106851657726,-1.7975061415770928
5,54,-0.004566433896431727,0.004307409165976806,0.011438270145994502,0.0038271006161030956,304.950282,2.5975190339829664,-0.08161961510195877,1.9974723073104115,-0.5511743296322383,207.454982,3.6074378412703414,-0.2616589336149064,2.3605757799473595,-1.0505916874373498,139.57,5.218859796689496,-0.5195052691680044,3.1113442960319775,-1.7890574541309416
5,55,-0.0045632826280700145,0.004316747260376054,0.012123364967086377,0.0038271006161030956,305.002365,2.5969051663369336,-0.08149357259646284,2.0075794222730567,-0.5553902871452218,207.514151,3.6061536156520484,-0.26137770985944153,2.3648816761616365,-1.0498625934254386,139.57,5.218347475244529,-0.5193096737274776,3.113737975588557,-1.787522142460948
5,56,-0.004550140304166605,0.004333674431237269,0.011858633587729499,0.0038271006161030956,304.976249,2.5978870046171174,-0.08172206358281098,2.0058957513205855,-0.5530810021923285,207.415664,3.6087999997112967,-0.2620187113483378,2.366357739551473,-1.0484351506229368,139.57,5.219927208997314,-0.5199129618939732,3.1162400957773357,-1.7839408519739737
5,57,-0.004561958018894085,0.0043314266999280255,0.011926118820057039,0.0038271006161030956,304.902778,2.596545866549389,-0.08135897145670289,2.005895674563041,-0.554037441936543,207.505772,3.6048663730557746,-0.2609189760224831,2.364838691970373,-1.048832114973695,139.57,5.2163184417243915,-0.5185355533273823,3.114680515637253,-1.7858928703231431
5,58,-0.00456989426494006,0.004307687329072984,0.011885131196704483,0.0038271006161030956,304.968591,2.596776015827535,-0.08144611791183153,2.003353706983321,-0.5542167297838134,207.30686,3.60890883078108,-0.2617701455117873,2.363713949433114,-1.0522694958716914,139.57,5.2176450367009055,-0.5190415825008309,3.111745558587806,-1.78944708683058
5,59,-0.004567606873569833,0.004315035326405276,0.011910691001123574,0.0038271006161030956,305.074673,2.5958194959226017,-0.08126154337970981,2.004078169417856,-0.5538278653471398,207.29777,3.608724084360969,-0.2616835730005505,2.364581605740913,-1.0517581421079867,139.57,5.217177283391627,-0.5188631169427661,3.1126575906644773,-1.7883705311859825
5,60,-0.004546587161503134,0.004354703010797806,0.012552024288156636,0.0038271006161030956,305.068599,2.5960643750770176,-0.08131864073668875,2.016651484106479,-0.5568520277396829,207.279929,3.609283697050133,-0.2618267686782889,2.3727025262406056,-1.0484508552384908,139.57,5.217577313551987,-0.5190157407802478,3.119592013468939,-1.781160415612168
