fit,j,l1,l2,l3,l4,M30/MeV,rho30re/Mpi,rho30im/Mpi,sigma30re/Mpi,sigma30im/Mpi,M20/MeV,rho21re/Mpi,rho21im/Mpi,sigma21re/Mpi,sigma21im/Mpi,Mph/MeV,rhophre/Mpi,rhophim/Mpi,sigmaphre/Mpi,sigmaphim/Mpi
194,10,-0.004549104531843746,0.004346343767795728,0.011510577789605568,0.0038271006161030956,304.782365,2.5982896411912724,-0.08172968834341957,2.002174413294331,-0.5510553345950262,207.214639,3.610700390702118,-0.2621364581113902,2.3665963545782915,-1.0488733440445477,139.57,5.218138182510715,-0.519229784902571,3.1167055346137644,-1.7825799405888973
194,11,-0.004548020547487409,0.004349306870117137,0.011389791900479972,0.0038271006161030956,305.011062,2.5966712836704096,-0.08144034738671048,2.0003206075339923,-0.5493646428678295,207.230362,3.610359777964556,-0.2620620715033017,2.3661026343824956,-1.0484127383756747,139.57,5.218004022432591,-0.5191785795857498,3.116848488980383,-1.7821447609423813
194,12,-0.00459118129412105,0.004291867969173141,0.010828232456952493,0.0038271006161030956,304.908616,2.5948852908599993,-0.0809558312347002,1.9862792472196276,-0.5478002558870719,207.196654,3.607482354325582,-0.26099758677680285,2.355478772161916,-1.054859316784873,139.57,5.213137133525792,-0.5173235152474813,3.105815528695341,-1.7943513573938419
194,13,-0.004555704508290452,0.004339765199755116,0.012210252238218661,0.0038271006161030956,304.842181,2.5973147053300942,-0.08151883215846101,2.010849915208883,-0.5558432142466107,207.303037,3.6085323645368685,-0.2616323033961652,2.3688652215502466,-1.0495967604393164,139.57,5.217021266594342,-0.5188036006292699,3.116648736811171,-1.784077832732624
194,14,-0.0045605641534223786,0.0043318552893823305,0.012050719408166025,0.0038271006161030956,304.867919,2.5969847579531877,-0.08145009113222453,2.0078107677720265,-0.5549583090350769,207.201625,3.6099093459603284,-0.2618336225260729,2.3676923857866368,-1.0510713040205675,139.57,5.2167161681433445,-0.518687228015016,3.1151220588981934,-1.7856201425672835
194,15,-0.0045663558186761,0.004330412590597702,0.011940656997564933,0.0038271006161030956,304.83831,2.5963144259253665,-0.08127220781219514,2.0058068187614553,-0.5544498993719359,207.201645,3.608712888982465,-0.26142772600303626,2.366419375153712,-1.0515143244747551,139.57,5.215007150493659,-0.5180357166223774,3.1140656650883543,-1.7866381026581493
194,16,-0.004555655815225514,0.004353431155801824,0.01214970098842032,0.0038271006161030956,304.884884,2.5958599455417635,-0.08118284448116875,2.010643445755003,-0.5549806724159948,207.436377,3.6048446711626396,-0.2607304244894843,2.3684679429545965,-1.0477559703867279,139.57,5.214734513464387,-0.5179318373875529,3.1175964517526844,-1.7827061044377084
194,17,-0.0045569281537960055,0.004349946647508564,0.011854445725842842,0.0038271006161030956,304.903977,2.5958112883920936,-0.08117986159128525,2.0062569459253274,-0.5530362375406715,207.439912,3.6049000437311705,-0.26075841864136107,2.366466285643536,-1.0478159804429534,139.57,5.2148928179942455,-0.5179921521863384,3.1166206206773257,-1.7833030147605957
194,18,-0.004546591020625312,0.00432955263584859,0.012500984608369455,0.0038271006161030956,304.832023,2.5998312768562086,-0.08213168860838557,2.0150742849728025,-0.5578764051674533,207.262907,3.61252168855259,-0.2628829608358142,2.371042598063983,-1.0500096376098829,139.57,5.221823156056715,-0.5206376867710101,3.117561254186544,-1.7837062305929332
194,19,-0.00455771421223212,0.004331103557923095,0.011890445190053962,0.0038271006161030956,304.89623,2.5973474183833702,-0.08155219225098231,2.0057394441717813,-0.5537533652062203,207.309273,3.6089823993049315,-0.26180145990986575,2.366331149226457,-1.0499776271362573,139.57,5.217804264817922,-0.5191023442907307,3.11513264833278,-1.7853083322687109
194,20,-0.004555100624508268,0.004343368657718818,0.011701188854124895,0.0038271006161030956,304.951923,2.596365257209735,-0.08133775392921212,2.003863389760404,-0.5519560005314512,207.609446,3.6034544850264463,-0.2607107155166589,2.364289106792725,-1.0466817467648395,139.57,5.216617314640601,-0.5186495267734947,3.116063823702792,-1.7837265378499294
194,21,-0.004545983715418648,0.0043680088413413955,0.011197174415258224,0.0038271006161030956,304.924213,2.596002737741968,-0.08123611769462288,1.9989342444492182,-0.5478593408289893,207.620285,3.602530698997001,-0.26042578513770537,2.363754109998435,-1.0441034925566632,139.57,5.215537517284265,-0.5182378388401216,3.1181873918125373,-1.779992209573369
194,22,-0.004526694064473756,0.004404976079525549,0.010908929431219211,0.0038271006161030956,304.863474,2.596552646636887,-0.08134224513358164,1.9984857361806065,-0.5448586240005953,207.416452,3.605907956069578,-0.2610388281412759,2.3675596077824967,-1.041765643331613,139.57,5.215809174340008,-0.5183413893960759,3.122910798513488,-1.7734324610933638
194,23,-0.004560713164601197,0.004325182459271166,0.011435450244694818,0.0038271006161030956,304.88174,2.5974390207435527,-0.0815678423219132,1.9989341789822335,-0.5508873790533233,207.318589,3.6088272954205105,-0.261773230326651,2.363085797271701,-1.0501524682015204,139.57,5.21779130744996,-0.5190973995368405,3.113451113349125,-1.786434818566496
194,24,-0.004512105271442977,0.004471033686648759,0.010945891233704529,0.0038271006161030956,304.847471,2.5934990141348693,-0.08058950776618654,2.0035334780714678,-0.5433398084827662,207.194075,3.605049994993872,-0.26016776618149895,2.374510293237281,-1.0383950511572153,139.57,5.2096039782876975,-0.5159798576683746,3.129779535608761,-1.7644903481266645
194,25,-0.00455838521613445,0.0043725409921622,0.011721234891800797,0.0038271006161030956,304.853739,2.593964511201509,-0.0807057861141797,2.005547573035448,-0.5518043025401096,207.245076,3.6049484714542426,-0.2602664312836661,2.368197792690794,-1.047969539466074,139.57,5.210600834400031,-0.5163587029557393,3.1179273103964444,-1.7812655183080515
194,26,-0.004528893499010597,0.004383436997279966,0.01228399821969941,0.0038271006161030956,304.83009,2.598252312456251,-0.08174297816216025,2.016256822337991,-0.5548735229090354,207.196772,3.611374005016897,-0.2623183646709822,2.3751898940859713,-1.0458429799301936,139.57,5.218699947389236,-0.519444235691269,3.123537226531434,-1.7756836906750784
194,27,-0.0044896295231563925,0.0045004741082281035,0.011044219140965702,0.0038271006161030956,304.945189,2.5941660413965466,-0.08079734891275307,2.007970122144353,-0.5425629217732507,207.26672,3.6057362413449123,-0.2605894528975507,2.3784394915168185,-1.0344045407028715,139.57,5.212211316839313,-0.5169711804493133,3.134931211933713,-1.758051850339882
194,28,-0.00455545641032327,0.004330085068672031,0.012352333865626688,0.0038271006161030956,304.984182,2.597227358872537,-0.0815640118149403,2.012079983752389,-0.556536316061618,207.288587,3.609960107351296,-0.26207927758807614,2.36920135576281,-1.050351256064645,139.57,5.2187381103698955,-0.5194588065598384,3.116195373114344,-1.7849871276746039
194,29,-0.004558650312154609,0.004341860778945454,0.012018997586376713,0.0038271006161030956,304.907823,2.5961837208777143,-0.0812727255871039,2.0079683284872005,-0.554348694564587,207.367229,3.606584719754783,-0.2611396138008012,2.3672115933679616,-1.0490799127506467,139.57,5.215674830168174,-0.5182901780348064,3.116081100666155,-1.7843384868577081
194,30,-0.004566923317216237,0.004332989888823334,0.011733228971352282,0.0038271006161030956,304.955953,2.5951990140569663,-0.08105447648739453,2.0028166928325546,-0.5526002715987267,207.293109,3.606841410292088,-0.26103275415454297,2.3647597411723416,-1.0505720926343751,139.57,5.214381892934755,-0.5177975057117004,3.113809628629336,-1.7865038791326375
194,31,-0.004548211849295333,0.004355445030144797,0.01119411433991444,0.0038271006161030956,304.934686,2.5966281670644533,-0.0813940449157306,1.9980514209993825,-0.5481313846777219,207.225786,3.609661840216711,-0.26181303609549006,2.3653875874158525,-1.0479612028855665,139.57,5.216904151846413,-0.5187589277093752,3.1169346037672154,-1.7815918914278581
194,32,-0.004548273517718249,0.004379991104103388,0.011780531763567097,0.0038271006161030956,304.815553,2.5953176939772797,-0.08101805461695219,2.0076255098458153,-0.5519833141006608,207.391013,3.6041660241849915,-0.26038221920058563,2.369002856715477,-1.0457146604074135,139.57,5.2127488262272355,-0.5171757171316285,3.1198922091133134,-1.7790052799553782
194,33,-0.004571971875132967,0.004339872302352937,0.012266683593338167,0.0038271006161030956,304.907586,2.5940707065065607,-0.08075665062799395,2.0102132897112317,-0.5562816393014067,207.542002,3.60094947659991,-0.2596868741549462,2.36601133654641,-1.0490700658747971,139.57,5.211524655620348,-0.5167099735680318,3.1146804881168224,-1.7864483022296491
194,34,-0.004557894949335798,0.004324226981535506,0.01170638344560846,0.0038271006161030956,305.016583,2.597092265181481,-0.08154608699145141,2.0026121001934047,-0.5522612788935285,207.31388,3.609679333557511,-0.26205031259474904,2.3648496086676363,-1.0502250577156031,139.57,5.218903697428471,-0.5195220322166556,3.114238079579088,-1.7860627201736208
194,35,-0.00455439101554926,0.0043312790529720395,0.011571471301590367,0.0038271006161030956,304.919134,2.597748681556167,-0.08166130388088991,2.001568182549516,-0.5514474442120989,207.501401,3.606736720915299,-0.26154236719370777,2.363628768398095,-1.0480463303698886,139.57,5.218896235836103,-0.5195191830559135,3.1149822334030097,-1.784864801020252
194,36,-0.004559808217034672,0.004348889580628628,0.011980236545980738,0.0038271006161030956,304.941086,2.5951564344509612,-0.08103715116160759,2.0076411496859388,-0.5538349770352672,207.312467,3.6063414464209065,-0.26091394263629836,2.3676568244131477,-1.0491402897985616,139.57,5.214100769102845,-0.5176904291422694,3.1164039354039885,-1.7838091151348567
194,37,-0.004500027277502452,0.004462602920412548,0.011570737576578873,0.0038271006161030956,304.803818,2.596588262967535,-0.08132305323951354,2.012780198405307,-0.547756791386373,207.282879,3.607494194414017,-0.26122727616294805,2.3780776244509783,-1.037757972522182,139.57,5.215085779552329,-0.5180656784307749,3.131803750617084,-1.7634215738391543
194,38,-0.0045529490998249674,0.004347576283504911,0.012103797052857395,0.0038271006161030956,305.042862,2.595757740620564,-0.08123158496160848,2.0096465289472585,-0.554237436169752,207.340521,3.607673580255932,-0.26143907805147776,2.3687618010822766,-1.0485759581263256,139.57,5.216633402960624,-0.5186556624805372,3.117405841726641,-1.7829060575376698
194,39,-0.00454370596334867,0.0043609744275581895,0.011989726249813154,0.0038271006161030956,304.925699,2.5969883205371613,-0.08147803032402771,2.0097068942092737,-0.5533884614069672,207.445283,3.606632945344963,-0.26136021403518156,2.369142528497057,-1.0462268106453778,139.57,5.217491452422393,-0.5189829793437191,3.1194010384573887,-1.7802113102384298
194,40,-0.00455924994742504,0.00434019002255308,0.01212979103525541,0.0038271006161030956,304.8309,2.5967454246166652,-0.08137417464459992,2.009499303869929,-0.5553960882154463,207.557405,3.6036647216878763,-0.2606462786222656,2.3664259822462306,-1.0478796325595152,139.57,5.215754284360037,-0.5183204651487008,3.116080084377263,-1.7845729815461295
194,41,-0.004558557304924612,0.004324688186315858,0.012336082050093596,0.0038271006161030956,304.920026,2.5975928219468765,-0.08162350605782212,2.0114437235231266,-0.556818845192855,207.354642,3.608829493586979,-0.2618685758945338,2.3680511677756777,-1.0503930095818854,139.57,5.218602258765681,-0.5194069389169874,3.1153513361984357,-1.7859887374506878
194,42,-0.0045547067274946005,0.0043399069440698945,0.011876853232293106,0.0038271006161030956,304.770307,2.597961429796671,-0.08164355561850296,2.006471800461639,-0.5538287994981389,207.344291,3.608104510012363,-0.26159521961917537,2.3668451325725015,-1.0489651080362505,139.57,5.217333908574932,-0.5189228703652453,3.1161714920120036,-1.7839824360165732
194,43,-0.004525751716669571,0.004416019131288188,0.01143901618174881,0.0038271006161030956,304.854291,2.595828623930641,-0.08116091133995354,2.00647119971228,-0.5482807981687748,207.268221,3.607150609244367,-0.26107243868876134,2.372234494198817,-1.0425342015800274,139.57,5.214266366176335,-0.5177535010463649,3.124845930827671,-1.7720657103526718
194,44,-0.004526274149867684,0.0043833290680661075,0.012130773597056386,0.0038271006161030956,304.822373,2.598764757735809,-0.08186509328060627,2.014365375281787,-0.5538369111030237,207.23535,3.611400227644002,-0.2624288017573103,2.374335561093656,-1.0452507860173137,139.57,5.219602574202735,-0.5197889445018687,3.1235763587888385,-1.775334972081048
194,45,-0.004546122096818269,0.004363898563551178,0.012085159591332783,0.0038271006161030956,304.733361,2.5976256094738677,-0.08154393403800149,2.011322631034424,-0.5546411012779059,207.143115,3.6104548539964343,-0.2618651172661131,2.3715938351053265,-1.0485660331819429,139.57,5.216183585641573,-0.5184841327462286,3.119494733024696,-1.7802544945534782
194,46,-0.004567285784359915,0.004319745161518686,0.011903276763967097,0.0038271006161030956,304.859818,2.596925111626585,-0.08143169340470718,2.0046298234032975,-0.5543858737178813,207.12462,3.610960746384211,-0.2619882377121121,2.365991380343613,-1.0527573380520028,139.57,5.2164914056205465,-0.5186015098675972,3.113050627672749,-1.7878526360314353
194,47,-0.004579450306505109,0.004283798304788813,0.011185594044078855,0.0038271006161030956,304.934592,2.597417045633839,-0.08158725038888345,1.991730073168503,-0.5502202254397288,207.294571,3.6096654022194663,-0.26199486281691037,2.357514001623174,-1.053961458826642,139.57,5.2184510233383845,-0.5193492022462949,3.1073605983114856,-1.79337312424605
194,48,-0.004547681716455048,0.004385539226895743,0.011716524209989924,0.0038271006161030956,304.774236,2.5952234285066464,-0.08097580246594775,2.0071479247069797,-0.5515482111703603,207.467108,3.602462384339916,-0.2600038814425182,2.3685295590109545,-1.0447298377373537,139.57,5.212014604379609,-0.5168963408906212,3.120273489862177,-1.7783685633811355
194,49,-0.004541777698431461,0.004378271649848107,0.012548880119763952,0.0038271006161030956,304.75433,2.596995078785089,-0.08139941485907125,2.0187422672633764,-0.557222133791512,207.545521,3.603481057475974,-0.2605530384111942,2.3728131760402884,-1.0447270096916335,139.57,5.215225681438111,-0.5181189915447074,3.122003370914449,-1.7780674843586777
194,50,-0.004525180581131672,0.004391735247003849,0.011898152083752788,0.0038271006161030956,304.846575,2.5980654750461394,-0.08170490353495996,2.0116327340648232,-0.5519831740504432,207.31441,3.609425471079536,-0.261965445402586,2.3731207888471437,-1.0439144815233046,139.57,5.21855270535579,-0.5193880205509559,3.1239238335159714,-1.7743633152233032
194,51,-0.004520121215494512,0.004418007433447093,0.01133522340834299,0.0038271006161030956,304.957688,2.5959242730612044,-0.08123255918996353,2.0053945953482937,-0.5470727600013967,207.392765,3.6062922713765815,-0.26110722606607023,2.3714971749329203,-1.0409789209552294,139.57,5.215828444501268,-0.5183487353937724,3.125510835043764,-1.7710423409788647
194,52,-0.004568801223863985,0.004341510657427365,0.011686196465921686,0.0038271006161030956,304.807656,2.595150417172881,-0.08097354743718417,2.0027226593678966,-0.5526165513098341,207.246173,3.606131176726067,-0.2606694844824894,2.365126620685931,-1.050537113921349,139.57,5.212315618251786,-0.5170108652968485,3.114141696126156,-1.7859331290386553
194,53,-0.0045959083333594695,0.004250445716352062,0.011781775107122213,0.0038271006161030956,304.808639,2.5983084596193677,-0.08174666132473547,1.9971554539366272,-0.5557694322448412,207.507332,3.606384188495327,-0.261438161581607,2.3557875897034397,-1.055917668321064,139.57,5.218524694339917,-0.5193773268046513,3.1037061701313635,-1.7989631937835182
194,54,-0.0045588910651940635,0.004322553493588421,0.011535209083261342,0.0038271006161030956,304.950282,2.597513987962105,-0.08161837789491622,2.0001999710531613,-0.5513698384764304,207.454982,3.607430917645528,-0.26165658163162414,2.3627677863679892,-1.0492151944713213,139.57,5.218849894274196,-0.5195014880866199,3.1136651228610877,-1.786411322901581
194,55,-0.004559221797793843,0.0043249185841539965,0.01216724353567175,0.0038271006161030956,305.002365,2.5969008963969586,-0.08149252636555371,2.0089300625477393,-0.555427273754143,207.514151,3.6061477574788876,-0.2613757206887723,2.366015085052715,-1.0491148617906951,139.57,5.218339094552368,-0.5193064745727614,3.114972404969683,-1.7860967532420977
194,56,-0.004542095348780208,0.004350242848778745,0.012059318896092469,0.0038271006161030956,304.976249,2.5978458252110546,-0.08171195975627973,2.01015669255271,-0.5539085699310198,207.415664,3.608743486173998,-0.2619994999351306,2.3692508955283533,-1.047003229786748,139.57,5.219846395618903,-0.5198820874407044,3.118910626447189,-1.7810436079165006
194,57,-0.004554586833495143,0.004346210620138557,0.012042720279529526,0.0038271006161030956,304.902778,2.5965422973847843,-0.08135809796857246,2.0088529676204163,-0.5543537550459761,207.505772,3.6048614771154788,-0.26091731556265985,2.367095476886448,-1.047500086255025,139.57,5.216311437671953,-0.5185328825925677,3.116979016029893,-1.7832971551495578
194,58,-0.00451245913330667,0.0044192728795265715,0.01152578860483774,0.0038271006161030956,304.968591,2.597058385929196,-0.08151529212741489,2.0086822603759074,-0.548172285001389,207.30686,3.6092965373228245,-0.26190182189417416,2.3739493128799007,-1.041090892838124,139.57,5.218199211510484,-0.5192530792641299,3.1269182681402734,-1.7697316477400793
194,59,-0.0045398502035692255,0.004372910193782433,0.012749620008901303,0.0038271006161030956,305.074673,2.5956166495721242,-0.08121191372945827,2.0208262740635874,-0.5575809241094368,207.29777,3.6084454748528176,-0.2615890004667989,2.375421324003876,-1.046881118428367,139.57,5.21677905879777,-0.5187112146099775,3.1222083396904585,-1.7782855188820983
194,60,-0.004540297519646971,0.004367316504461786,0.012659362825698335,0.0038271006161030956,305.068599,2.596061435540643,-0.08131792116060226,2.0192741607979126,-0.5571497206302412,207.279929,3.609279659421776,-0.26182539758345197,2.3746628310899243,-1.047311120919628,139.57,5.21757154292614,-0.519013538875068,3.121556687321881,-1.7789351700984393
