6.319904999999999,-1.239204
194,44
3.8715919999999997,-0.17544099999999999
"nf","nf"
8.502423,-0.7843289999999999
5.940348999999999,-0.974391
194,45
3.868585,-0.120682
4.72504,-0.526037
8.470639,-0.5384639999999999
6.5424299999999995,-1.343688
194,46
3.8997759999999997,-0.132021
4.802591,-0.515385
8.543482,-0.576853
6.75732,-1.3173549999999998
194,47
3.8752999999999997,-0.161986
4.458955,-0.284141
8.508927,-0.711854
6.142822,-1.1728349999999998
194,48
3.8432199999999996,-0.185968
4.431998,-0.393258
8.449019999999999,-0.843345
6.02237,-1.006928
194,49
3.872819,-0.091851
4.578031,-0.540215
8.468785,-0.41099199999999997
6.035315,-0.9160269999999999
194,50
3.880854,-0.123003
4.636559999999999,-0.5559689999999999
8.499604999999999,-0.542152
6.3547899999999995,-1.344455
194,51
"nf","nf"
4.622789,-0.463978
"nf","nf"
6.296837,-1.239911
194,52
3.871228,-0.033385
4.894197999999999,-0.535059
8.456938,-0.14784999999999998
6.747529999999999,-1.120723
194,53
3.8962269999999997,-0.026466
4.640741,-0.47922899999999996
8.510755999999999,-0.115924
6.333165,-1.28885
194,54
3.8867499999999997,-0.11850799999999999
4.588939,-0.559115
8.511766,-0.518687
6.074809,-1.091332
194,55
3.876363,-0.10132999999999999
4.438912999999999,-0.357302
8.480554999999999,-0.451121
6.033398999999999,-0.9198569999999999
194,56
3.8522429999999996,-0.187098
"nf","nf"
8.467319,-0.8497589999999999
5.923779,-0.9691289999999999
194,57
3.863012,-0.114647
4.628896,-0.540206
8.456455,-0.513628
6.250596,-1.280383
194,58
"nf","nf"
4.6433469999999994,-0.461009
"nf","nf"
6.340246,-1.241909
194,59
3.8141019999999997,-0.24547
4.580325,-0.650668
8.693178,-1.898108
6.085305,-1.3005449999999998
194,60
3.8701719999999997,-0.099454
4.634573,-0.5323829999999999
8.464888,-0.44749099999999997
6.356160999999999,-1.33035
