FitNr,key,MP/mpi2,lmax/shells,kmax/momlu,2b-model,l1r,l2r,l3r,l4r,csc/mpi^{-2},csp208,ms208/mpi,crc208/mpi^{-2},crp208,mr208/mpi,csc305/mpi^{-2},csp305,ms305/mpi,crc305/mpi^{-2},crp305,mr305/mpi,chi2dof,Ndata,Npars,ReP208/mpi,ImP208/mpi,ReP305/mpi,ImP305/mpi
136,mIAM-general_p_x_x-mp_1.0-lm_3-km_5,1.0,3,5,mIAM4,-0.00545628,0.00395043,0.010075,-0.0218043,/,/,/,/,652.102,6.87827,/,/,/,/,6.41729,3.93834,2.5973641443793016,36,8
137,mIAM-general_p_x_x-mp_1.0-lm_4-km_5,1.0,4,5,mIAM4,-0.00454833,0.00435023,0.0114191,0.00481456,/,/,/,/,680.732,8.79647,/,/,/,/,11.5899,4.00168,1.2961836305357544,36,8
138,mIAM-general_p_x_x-mp_1.0-lm_35-km_5,1.0,35,5,mIAM4,-0.00545628,0.00395043,0.010075,-0.0218043,/,/,/,/,652.102,6.87827,/,/,/,/,6.41729,3.93834,2.5973641443793016,36,8
139,no4mIAM-general_p_x_x-mp_1.0-lm_3-km_5,1.0,3,5,mIAM3,-0.00456398,0.00433318,0.0113962,/,/,/,/,/,659.377,8.66583,/,/,/,/,7.40746,3.95098,1.249211340309108,36,7
140,no4mIAM-general_p_x_x-mp_1.0-lm_4-km_5,1.0,4,5,mIAM3,-0.00457266,0.00431909,0.0113727,/,/,/,/,/,675.428,8.00929,/,/,/,/,22.4842,4.11818,1.379630356557435,36,7
141,no4mIAM-general_p_x_x-mp_1.0-lm_35-km_5,1.0,35,5,mIAM3,-0.00456398,0.00433318,0.0113962,/,/,/,/,/,659.377,8.66583,/,/,/,/,7.40746,3.95098,1.249211340309108,36,7
142,no34mIAM-general_p_x_x-mp_1.0-lm_3-km_5,1.0,3,5,mIAM2,-0.00468835,0.0040653,/,/,/,/,/,/,311.435,0.0469696,/,/,/,/,0.0291022,3.86253,2.9441281242510624,36,6
143,no34mIAM-general_p_x_x-mp_1.0-lm_4-km_5,1.0,4,5,mIAM2,-0.00472032,0.00401681,/,/,/,/,/,/,653.554,8.65278,/,/,/,/,9.60153,3.96279,3.1334866387479687,36,6
144,no34mIAM-general_p_x_x-mp_1.0-lm_35-km_5,1.0,35,5,mIAM2,-0.00468835,0.0040653,/,/,/,/,/,/,311.435,0.0469696,/,/,/,/,0.0291022,3.86253,2.9441281242510624,36,6
145,mIAM-general_x_pc_x-mp_1.0-lm_3-km_5,1.0,3,5,mIAM4,-0.00461573,0.00421226,0.00852542,0.00458159,11.8543,261.753,6.06265,/,/,/,19.4949,116.408,4.40093,/,/,/,1.1574871460700227,36,10
146,mIAM-general_x_pc_x-mp_1.0-lm_4-km_5,1.0,4,5,mIAM4,-0.00563608,0.00392537,0.00796055,-0.0256392,3.70783,641.659,6.23727,/,/,/,9.19143,38.1403,4.20981,/,/,/,3.7740484918399804,36,10
147,mIAM-general_x_pc_x-mp_1.0-lm_35-km_5,1.0,35,5,mIAM4,-0.00461573,0.00421226,0.00852542,0.00458159,11.8543,261.753,6.06265,/,/,/,19.4949,116.408,4.40093,/,/,/,1.1574871460700227,36,10
148,no4mIAM-general_x_pc_x-mp_1.0-lm_3-km_5,1.0,3,5,mIAM3,-0.00462334,0.00421063,0.008521,/,10.8203,226.108,5.9559,/,/,/,19.5021,116.751,4.40206,/,/,/,1.1150960456931496,36,9
149,no4mIAM-general_x_pc_x-mp_1.0-lm_4-km_5,1.0,4,5,mIAM3,-0.00462407,0.00420886,0.00851068,/,11.289,242.331,6.00496,/,/,/,19.6019,117.786,4.40467,/,/,/,1.1163918267933157,36,9
150,no4mIAM-general_x_pc_x-mp_1.0-lm_35-km_5,1.0,35,5,mIAM3,-0.00462334,0.00421063,0.008521,/,10.8203,226.108,5.9559,/,/,/,19.5021,116.751,4.40206,/,/,/,1.1150960456931496,36,9
151,no34mIAM-general_x_pc_x-mp_1.0-lm_3-km_5,1.0,3,5,mIAM2,-0.00476135,0.00393049,/,/,36.0547,1376.97,7.38835,/,/,/,116.294,2617.34,6.04894,/,/,/,1.3620064355661738,36,8
152,no34mIAM-general_x_pc_x-mp_1.0-lm_4-km_5,1.0,4,5,mIAM2,-0.00476167,0.00392964,/,/,60.6095,3893.92,8.97159,/,/,/,184.517,7001.13,7.20873,/,/,/,1.362315096649277,36,8
153,no34mIAM-general_x_pc_x-mp_1.0-lm_35-km_5,1.0,35,5,mIAM2,-0.00477937,0.00389422,/,/,85.7224,7775.58,10.3367,/,/,/,202.077,9673.64,7.84995,/,/,/,1.6540444062057407,36,8
154,mIAM-general_pc_x_x-mp_1.0-lm_3-km_5,1.0,3,5,mIAM4,-0.0050876,0.00419458,0.010131,-0.015614,/,/,/,3.70774,6.87206,6.87206,/,/,/,9.19144,19.9519,4.10438,1.9814118773854967,36,10
155,mIAM-general_pc_x_x-mp_1.0-lm_4-km_5,1.0,4,5,mIAM4,-0.00525308,0.00412567,0.0100339,-0.0190101,/,/,/,2.29883,6.83317,6.83317,/,/,/,9.04803,12.9829,4.07159,2.058369212760337,36,10
156,mIAM-general_pc_x_x-mp_1.0-lm_35-km_5,1.0,35,5,mIAM4,-0.0050876,0.00419458,0.010131,-0.015614,/,/,/,3.70774,6.87206,6.87206,/,/,/,9.19144,19.9519,4.10438,1.9814118773854967,36,10
157,no4mIAM-general_pc_x_x-mp_1.0-lm_3-km_5,1.0,3,5,mIAM3,-0.00455681,0.00434286,0.0111929,/,/,/,/,0.616261,8.64531,8.64531,/,/,/,-6.8436,6.66115,4.1702,1.4006455275576333,36,9
158,no4mIAM-general_pc_x_x-mp_1.0-lm_4-km_5,1.0,4,5,mIAM3,-0.00443693,0.0045809,0.0108729,/,/,/,/,-12.6795,21.5193,21.5193,/,/,/,2.1231,3.3505,0.0561687,2.0812575591165166,36,9
159,no4mIAM-general_pc_x_x-mp_1.0-lm_35-km_5,1.0,35,5,mIAM3,-0.00455681,0.00434286,0.0111929,/,/,/,/,0.616261,8.64531,8.64531,/,/,/,-6.8436,6.66115,4.1702,1.4006455275576333,36,9
160,no34mIAM-general_pc_x_x-mp_1.0-lm_3-km_5,1.0,3,5,mIAM2,-0.00475992,0.0039227,/,/,/,/,/,-0.450895,9.44209,9.44209,/,/,/,-1.51261,5.13198,4.07298,2.4940157499236943,36,8
161,no34mIAM-general_pc_x_x-mp_1.0-lm_4-km_5,1.0,4,5,mIAM2,-0.00467029,0.00410545,/,/,/,/,/,-5.56763,11.3783,11.3783,/,/,/,-8.84968,5.48664e-05,0.0424203,2.6406385266040955,36,8
162,no34mIAM-general_pc_x_x-mp_1.0-lm_35-km_5,1.0,35,5,mIAM2,-0.00475992,0.0039227,/,/,/,/,/,-0.450895,9.44209,9.44209,/,/,/,-1.51261,5.13198,4.07298,2.4940157499236943,36,8
163,mIAM-general_x_c_x-mp_1.0-lm_3-km_5,1.0,3,5,mIAM4,-0.00466525,0.00452108,0.0105384,-0.0105362,-1.16236,/,/,/,/,/,3.46464,/,/,/,/,/,2.505641197534076,36,6
164,mIAM-general_x_c_x-mp_1.0-lm_4-km_5,1.0,4,5,mIAM4,-0.00466897,0.00451797,0.0104863,-0.0105903,-1.17939,/,/,/,/,/,3.53016,/,/,/,/,/,2.508635856685637,36,6
165,mIAM-general_x_c_x-mp_1.0-lm_35-km_5,1.0,35,5,mIAM4,-0.00466525,0.00452108,0.0105384,-0.0105362,-1.16236,/,/,/,/,/,3.46464,/,/,/,/,/,2.505641197534076,36,6
166,no4mIAM-general_x_c_x-mp_1.0-lm_3-km_5,1.0,3,5,mIAM3,-0.00457659,0.00430883,0.00546331,/,6.43986,/,/,/,/,/,12.7457,/,/,/,/,/,2.7628835951667394,36,5
167,no4mIAM-general_x_c_x-mp_1.0-lm_4-km_5,1.0,4,5,mIAM3,-0.00446567,0.00453603,0.0113418,/,-1.6579,/,/,/,/,/,-3.72231,/,/,/,/,/,1.552400600336758,36,5
168,no4mIAM-general_x_c_x-mp_1.0-lm_35-km_5,1.0,35,5,mIAM3,-0.00457659,0.00430883,0.00546331,/,6.43986,/,/,/,/,/,12.7457,/,/,/,/,/,2.7628835951667394,36,5
169,no34mIAM-general_x_c_x-mp_1.0-lm_3-km_5,1.0,3,5,mIAM2,-0.00444251,0.00461622,/,/,-1.99508,/,/,/,/,/,15.4014,/,/,/,/,/,3.4876252667306233,36,4
170,no34mIAM-general_x_c_x-mp_1.0-lm_4-km_5,1.0,4,5,mIAM2,-0.0044462,0.00460751,/,/,-2.00357,/,/,/,/,/,15.347,/,/,/,/,/,3.466425788854597,36,4
171,no34mIAM-general_x_c_x-mp_1.0-lm_35-km_5,1.0,35,5,mIAM2,-0.00444251,0.00461622,/,/,-1.99508,/,/,/,/,/,15.4014,/,/,/,/,/,3.4876252667306233,36,4
181,mIAM-general_c_c_x-mp_1.0-lm_3-km_5,1.0,3,5,mIAM4,-0.00453965,0.00436601,0.012605,0.00427641,-2.31641,/,/,-10.5425,/,/,-3.86529,/,/,-9.69527,/,/,1.3894166943952364,36,8
182,mIAM-general_c_c_x-mp_1.0-lm_4-km_5,1.0,4,5,mIAM4,-0.00453744,0.00436889,0.0125811,0.00431205,-2.31053,/,/,-10.51,/,/,-4.12214,/,/,-8.04508,/,/,1.4247617203467031,36,8
183,mIAM-general_c_c_x-mp_1.0-lm_35-km_5,1.0,35,5,mIAM4,-0.00453965,0.00436601,0.012605,0.00427641,-2.31641,/,/,-10.5425,/,/,-3.86529,/,/,-9.69527,/,/,1.3894166943952364,36,8
184,no4mIAM-general_c_c_x-mp_1.0-lm_3-km_5,1.0,3,5,mIAM3,-0.00445919,0.00453565,0.0132005,/,-0.279236,/,/,10773.2,/,/,-6.51331,/,/,-2.25784,/,/,1.5320181409959692,36,7
185,no4mIAM-general_c_c_x-mp_1.0-lm_4-km_5,1.0,4,5,mIAM3,-0.0045424,0.00436788,0.0125764,/,-2.33531,/,/,-10.5305,/,/,-4.12357,/,/,-8.0458,/,/,1.3757817560891434,36,7
186,no4mIAM-general_c_c_x-mp_1.0-lm_35-km_5,1.0,35,5,mIAM3,-0.00445919,0.00453565,0.0132005,/,-0.279236,/,/,10773.2,/,/,-6.51331,/,/,-2.25784,/,/,1.5320181409959692,36,7
187,no34mIAM-general_c_c_x-mp_1.0-lm_3-km_5,1.0,3,5,mIAM2,-0.00439661,0.00476983,/,/,5.20359,/,/,-14.6345,/,/,16.4663,/,/,-795618,/,/,5.7566349463266695,36,6
188,no34mIAM-general_c_c_x-mp_1.0-lm_4-km_5,1.0,4,5,mIAM2,-0.00454463,0.00438019,/,/,5.48266,/,/,-19.3864,/,/,14.5324,/,/,-403.82,/,/,3.652912557724782,36,6
189,no34mIAM-general_c_c_x-mp_1.0-lm_35-km_5,1.0,35,5,mIAM2,-0.00439661,0.00476983,/,/,5.20359,/,/,-14.6345,/,/,16.4663,/,/,-795618,/,/,5.7566349463266695,36,6
190,mIAM-general_x_p_x_same_pole-mp_1.0-lm_3-km_5,1.0,3,5,mIAM4,-0.00516587,0.00422579,0.0119626,-0.0182878,/,103.118,/,/,/,/,/,35.7192,4.35106,/,/,/,1.2724706201858995,36,7
191,mIAM-general_x_p_x_same_pole-mp_1.0-lm_4-km_5,1.0,4,5,mIAM4,-0.00446894,0.00472466,0.0123066,-0.00201999,/,103.163,/,/,/,/,/,35.742,4.54185,/,/,/,2.3607775997018488,36,7
192,mIAM-general_x_p_x_same_pole-mp_1.0-lm_35-km_5,1.0,35,5,mIAM4,-0.00516587,0.00422579,0.0119626,-0.0182878,/,103.118,/,/,/,/,/,35.7192,4.35106,/,/,/,1.2724706201858995,36,7
193,no4mIAM-general_x_p_x_same_pole-mp_1.0-lm_3-km_5,1.0,3,5,mIAM3,-0.00454973,0.00435972,0.0128261,/,/,104.196,/,/,/,/,/,38.1387,4.40512,/,/,/,1.183328787734041,36,6
194,no4mIAM-general_x_p_x_same_pole-mp_1.0-lm_4-km_5,1.0,4,5,mIAM3,-0.00455806,0.00433914,0.0117917,/,/,55.3361,/,/,/,/,/,10.6166,4.06869,/,/,/,1.110659571411222,36,6
195,no4mIAM-general_x_p_x_same_pole-mp_1.0-lm_35-km_5,1.0,35,5,mIAM3,-0.00454973,0.00435972,0.0128261,/,/,104.196,/,/,/,/,/,38.1387,4.40512,/,/,/,1.183328787734041,36,6
196,no34mIAM-general_x_p_x_same_pole-mp_1.0-lm_3-km_5,1.0,3,5,mIAM2,-0.00477132,0.00389462,/,/,/,40.9042,/,/,/,/,/,0.864206,3.95231,/,/,/,2.24288061711468,36,5
197,no34mIAM-general_x_p_x_same_pole-mp_1.0-lm_4-km_5,1.0,4,5,mIAM2,-0.0047727,0.00389096,/,/,/,41.2231,/,/,/,/,/,0.865466,3.95159,/,/,/,2.247457536834694,36,5
198,no34mIAM-general_x_p_x_same_pole-mp_1.0-lm_35-km_5,1.0,35,5,mIAM2,-0.00477132,0.00389462,/,/,/,40.9042,/,/,/,/,/,0.864206,3.95231,/,/,/,2.24288061711468,36,5
199,mIAM-general_x_pc_x_same_pole-mp_1.0-lm_3-km_5,1.0,3,5,mIAM4,-0.00461534,0.00421257,0.00851412,0.00460925,15.3,415.204,/,/,/,/,19.3769,114.491,4.39493,/,/,/,1.1147189119582013,36,9
200,mIAM-general_x_pc_x_same_pole-mp_1.0-lm_4-km_5,1.0,4,5,mIAM4,-0.00461599,0.00421094,0.00850841,0.0046099,15.3383,416.832,/,/,/,/,19.4509,115.283,4.39703,/,/,/,1.1160211881458113,36,9
201,mIAM-general_x_pc_x_same_pole-mp_1.0-lm_35-km_5,1.0,35,5,mIAM4,-0.00461534,0.00421257,0.00851412,0.00460925,15.3,415.204,/,/,/,/,19.3769,114.491,4.39493,/,/,/,1.1147189119582013,36,9
202,no4mIAM-general_x_pc_x_same_pole-mp_1.0-lm_3-km_5,1.0,3,5,mIAM3,-0.00462326,0.00421079,0.00850264,/,15.2029,414.047,/,/,/,/,19.3884,114.72,4.39549,/,/,/,1.075405594706314,36,8
203,no4mIAM-general_x_pc_x_same_pole-mp_1.0-lm_4-km_5,1.0,4,5,mIAM3,-0.00462391,0.00420917,0.00849705,/,15.2405,415.648,/,/,/,/,19.4613,115.501,4.39757,/,/,/,1.0766592765137097,36,8
204,no4mIAM-general_x_pc_x_same_pole-mp_1.0-lm_35-km_5,1.0,35,5,mIAM3,-0.00462326,0.00421079,0.00850264,/,15.2029,414.047,/,/,/,/,19.3884,114.72,4.39549,/,/,/,1.075405594706314,36,8
205,no34mIAM-general_x_pc_x_same_pole-mp_1.0-lm_3-km_5,1.0,3,5,mIAM2,-0.00476099,0.00393131,/,/,65.9008,4670.84,/,/,/,/,133.034,3486.5,6.3461,/,/,/,1.3139012262302265,36,7
206,no34mIAM-general_x_pc_x_same_pole-mp_1.0-lm_4-km_5,1.0,4,5,mIAM2,-0.00476146,0.00393019,/,/,129.726,18028,/,/,/,/,272.479,15731,8.46852,/,/,/,1.314526043146941,36,7
207,no34mIAM-general_x_pc_x_same_pole-mp_1.0-lm_35-km_5,1.0,35,5,mIAM2,-0.00476099,0.00393131,/,/,65.9008,4670.84,/,/,/,/,133.034,3486.5,6.3461,/,/,/,1.3139012262302265,36,7
208,mIAM-general_p_x_x_same_pole-mp_1.0-lm_3-km_5,1.0,3,5,mIAM4,-0.00470309,0.00428746,0.0111628,-0.00386077,/,/,/,/,198.572,/,/,/,/,/,9.88772,3.99424,1.3573106633310632,36,7
209,mIAM-general_p_x_x_same_pole-mp_1.0-lm_4-km_5,1.0,4,5,mIAM4,-0.00447395,0.00448543,0.0114842,0.00590578,/,/,/,/,104.328,/,/,/,/,/,34.2386,4.24249,1.347144589107514,36,7
210,mIAM-general_p_x_x_same_pole-mp_1.0-lm_35-km_5,1.0,35,5,mIAM4,-0.00470309,0.00428746,0.0111628,-0.00386077,/,/,/,/,198.572,/,/,/,/,/,9.88772,3.99424,1.3573106633310632,36,7
211,no4mIAM-general_p_x_x_same_pole-mp_1.0-lm_3-km_5,1.0,3,5,mIAM3,-0.00453186,0.00440368,0.0114245,/,/,/,/,/,203.003,/,/,/,/,/,29.1147,4.17135,1.2625152435430425,36,6
212,no4mIAM-general_p_x_x_same_pole-mp_1.0-lm_4-km_5,1.0,4,5,mIAM3,-0.00452705,0.0044128,0.0114328,/,/,/,/,/,123.515,/,/,/,/,/,17.1888,4.05668,1.259868372495612,36,6
213,no4mIAM-general_p_x_x_same_pole-mp_1.0-lm_35-km_5,1.0,35,5,mIAM3,-0.00453186,0.00440368,0.0114245,/,/,/,/,/,203.003,/,/,/,/,/,29.1147,4.17135,1.2625152435430425,36,6
214,no34mIAM-general_p_x_x_same_pole-mp_1.0-lm_3-km_5,1.0,3,5,mIAM2,-0.00473503,0.00397573,/,/,/,/,/,/,126.425,/,/,/,/,/,0.0694509,3.86351,2.9159292115372044,36,5
215,no34mIAM-general_p_x_x_same_pole-mp_1.0-lm_4-km_5,1.0,4,5,mIAM2,-0.00473561,0.00397355,/,/,/,/,/,/,125.483,/,/,/,/,/,0.0184246,3.86435,2.921377058815483,36,5
216,no34mIAM-general_p_x_x_same_pole-mp_1.0-lm_35-km_5,1.0,35,5,mIAM2,-0.00473503,0.00397573,/,/,/,/,/,/,126.425,/,/,/,/,/,0.0694509,3.86351,2.9159292115372044,36,5
217,mIAM-general_pc_x_x_same_pole-mp_1.0-lm_3-km_5,1.0,3,5,mIAM4,-0.00449582,0.00453373,0.0110637,0.0012376,/,/,/,3.70767,104.417,/,/,/,/,9.19152,17.4911,4.10251,1.5193250683949255,36,9
218,mIAM-general_pc_x_x_same_pole-mp_1.0-lm_4-km_5,1.0,4,5,mIAM4,-0.00463197,0.00439256,0.0105572,-0.00285264,/,/,/,3.5531,317.271,/,/,/,/,9.27557,16.3824,4.16547,1.5892842722569445,36,9
219,mIAM-general_pc_x_x_same_pole-mp_1.0-lm_35-km_5,1.0,35,5,mIAM4,-0.00449582,0.00453373,0.0110637,0.0012376,/,/,/,3.70767,104.417,/,/,/,/,9.19152,17.4911,4.10251,1.5193250683949255,36,9
220,no4mIAM-general_pc_x_x_same_pole-mp_1.0-lm_3-km_5,1.0,3,5,mIAM3,-0.00448357,0.00449461,0.0108762,/,/,/,/,3.23117,735.928,/,/,/,/,0.942667,5.49445,4.11479,1.5230014190402865,36,8
221,no4mIAM-general_pc_x_x_same_pole-mp_1.0-lm_4-km_5,1.0,4,5,mIAM3,-0.00448275,0.00449984,0.0110948,/,/,/,/,6.29603,427.06,/,/,/,/,69.1282,401.657,4.58909,1.3700147992841833,36,8
222,no4mIAM-general_pc_x_x_same_pole-mp_1.0-lm_35-km_5,1.0,35,5,mIAM3,-0.00448357,0.00449461,0.0108762,/,/,/,/,3.23117,735.928,/,/,/,/,0.942667,5.49445,4.11479,1.5230014190402865,36,8
223,no34mIAM-general_pc_x_x_same_pole-mp_1.0-lm_3-km_5,1.0,3,5,mIAM2,-0.00470885,0.00402237,/,/,/,/,/,2.75586,1337.47,/,/,/,/,-1.59983,5.15668,4.07407,2.572459303074784,36,7
224,no34mIAM-general_pc_x_x_same_pole-mp_1.0-lm_4-km_5,1.0,4,5,mIAM2,-0.0047139,0.00402301,/,/,/,/,/,2.07108,915.375,/,/,/,/,11.1244,31.2339,4.00778,2.6602137903083287,36,7
225,no34mIAM-general_pc_x_x_same_pole-mp_1.0-lm_35-km_5,1.0,35,5,mIAM2,-0.00470885,0.00402237,/,/,/,/,/,2.75586,1337.47,/,/,/,/,-1.59983,5.15668,4.07407,2.572459303074784,36,7
